student_id,last_name,first_name,gpa,graduation_date,last_updated_at
4866,Thomas,Amelia,2.60,2026-06-06,2025-06-22T12:00:00Z
4867,Taylor,Henry,2.70,2026-06-07,2020-07-23T12:00:00Z
4868,Moore,Harper,2.80,2026-06-08,2021-08-24T12:00:00Z
4869,Jackson,Theodore,2.90,2026-06-09,2022-09-25T12:00:00Z
4870,Martin,Evelyn,3.00,2026-06-10,2023-10-26T12:00:00Z
4871,Lee,Jack,3.10,2026-06-11,2024-11-27T12:00:00Z
4872,Perez,Abigail,3.20,2026-06-12,2025-12-28T12:00:00Z
4873,Thompson,Levi,3.30,2026-06-13,2020-01-01T12:00:00Z
4874,White,Emily,3.40,2026-06-14,2021-02-02T12:00:00Z
4875,Harris,Alexander,3.50,2026-06-15,2022-03-03T12:00:00Z
4876,Sanchez,Ella,3.60,2026-06-16,2023-04-04T12:00:00Z
4877,Clark,Jackson,3.70,2026-06-17,2024-05-05T12:00:00Z
4878,Ramirez,Avery,3.80,2026-06-18,2025-06-06T12:00:00Z
4879,Lewis,Mateo,3.90,2026-06-19,2020-07-07T12:00:00Z
4880,Robinson,Sofia,4.00,2026-06-20,2021-08-08T12:00:00Z
4881,Walker,Daniel,2.10,2026-06-21,2022-09-09T12:00:00Z
4882,Young,Camila,2.20,2026-06-22,2023-10-10T12:00:00Z
4883,Allen,Michael,2.30,2026-06-23,2024-11-11T12:00:00Z
4884,King,Aria,2.40,2026-06-24,2025-12-12T12:00:00Z
4885,Wright,Mason,2.50,2026-06-25,2020-01-13T12:00:00Z
4886,Scott,Scarlett,2.60,2026-06-26,2021-02-14T12:00:00Z
4887,Torres,Sebastian,2.70,2026-06-27,2022-03-15T12:00:00Z
4888,Nguyen,Victoria,2.80,2026-06-28,2023-04-16T12:00:00Z
4889,Hill,Ethan,2.90,2026-06-29,2024-05-17T12:00:00Z
4890,Flores,Madison,3.00,2026-06-30,2025-06-18T12:00:00Z
4891,Green,Logan,3.10,2026-06-01,2020-07-19T12:00:00Z
4892,Adams,Luna,3.20,2026-06-02,2021-08-20T12:00:00Z
4893,Nelson,Owen,3.30,2026-06-03,2022-09-21T12:00:00Z
4894,Baker,Grace,3.40,2026-06-04,2023-10-22T12:00:00Z
4895,Hall,Samuel,3.50,2026-06-05,2024-11-23T12:00:00Z
4896,Rivera,Chloe,3.60,2026-06-06,2025-12-24T12:00:00Z
4897,Campbell,Jacob,3.70,2026-06-07,2020-01-25T12:00:00Z
4898,Mitchell,Penelope,3.80,2026-06-08,2021-02-26T12:00:00Z
4899,Carter,Asher,3.90,2026-06-09,2022-03-27T12:00:00Z
4900,Roberts,Layla,4.00,2026-06-10,2023-04-28T12:00:00Z
4901,Smith,Noah,2.10,2026-06-11,2024-05-01T12:00:00Z
4902,Johnson,Olivia,2.20,2026-06-12,2025-06-02T12:00:00Z
4903,Williams,Liam,2.30,2026-06-13,2020-07-03T12:00:00Z
4904,Brown,Emma,2.40,2026-06-14,2021-08-04T12:00:00Z
4905,Jones,Oliver,2.50,2026-06-15,2022-09-05T12:00:00Z
4906,Garcia,Ava,2.60,2026-06-16,2023-10-06T12:00:00Z
4907,Miller,Elijah,2.70,2026-06-17,2024-11-07T12:00:00Z
4908,Davis,Sophia,2.80,2026-06-18,2025-12-08T12:00:00Z
4909,Rodriguez,James,2.90,2026-06-19,2020-01-09T12:00:00Z
4910,Martinez,Isabella,3.00,2026-06-20,2021-02-10T12:00:00Z
4911,Hernandez,William,3.10,2026-06-21,2022-03-11T12:00:00Z
4912,Lopez,Mia,3.20,2026-06-22,2023-04-12T12:00:00Z
4913,Gonzalez,Benjamin,3.30,2026-06-23,2024-05-13T12:00:00Z
4914,Wilson,Charlotte,3.40,2026-06-24,2025-06-14T12:00:00Z
4915,Anderson,Lucas,3.50,2026-06-25,2020-07-15T12:00:00Z
4916,Thomas,Amelia,3.60,2026-06-26,2021-08-16T12:00:00Z
4917,Taylor,Henry,3.70,2026-06-27,2022-09-17T12:00:00Z
4918,Moore,Harper,3.80,2026-06-28,2023-10-18T12:00:00Z
4919,Jackson,Theodore,3.90,2026-06-29,2024-11-19T12:00:00Z
4920,Martin,Evelyn,4.00,2026-06-30,2025-12-20T12:00:00Z
4921,Lee,Jack,2.10,2026-06-01,2020-01-21T12:00:00Z
4922,Perez,Abigail,2.20,2026-06-02,2021-02-22T12:00:00Z
4923,Thompson,Levi,2.30,2026-06-03,2022-03-23T12:00:00Z
4924,White,Emily,2.40,2026-06-04,2023-04-24T12:00:00Z
4925,Harris,Alexander,2.50,2026-06-05,2024-05-25T12:00:00Z
4926,Sanchez,Ella,2.60,2026-06-06,2025-06-26T12:00:00Z
4927,Clark,Jackson,2.70,2026-06-07,2020-07-27T12:00:00Z
4928,Ramirez,Avery,2.80,2026-06-08,2021-08-28T12:00:00Z
4929,Lewis,Mateo,2.90,2026-06-09,2022-09-01T12:00:00Z
4930,Robinson,Sofia,3.00,2026-06-10,2023-10-02T12:00:00Z
4931,Walker,Daniel,3.10,2026-06-11,2024-11-03T12:00:00Z
4932,Young,Camila,3.20,2026-06-12,2025-12-04T12:00:00Z
4933,Allen,Michael,3.30,2026-06-13,2020-01-05T12:00:00Z
4934,King,Aria,3.40,2026-06-14,2021-02-06T12:00:00Z
4935,Wright,Mason,3.50,2026-06-15,2022-03-07T12:00:00Z
4936,Scott,Scarlett,3.60,2026-06-16,2023-04-08T12:00:00Z
4937,Torres,Sebastian,3.70,2026-06-17,2024-05-09T12:00:00Z
4938,Nguyen,Victoria,3.80,2026-06-18,2025-06-10T12:00:00Z
4939,Hill,Ethan,3.90,2026-06-19,2020-07-11T12:00:00Z
4940,Flores,Madison,4.00,2026-06-20,2021-08-12T12:00:00Z
4941,Green,Logan,2.10,2026-06-21,2022-09-13T12:00:00Z
4942,Adams,Luna,2.20,2026-06-22,2023-10-14T12:00:00Z
4943,Nelson,Owen,2.30,2026-06-23,2024-11-15T12:00:00Z
4944,Baker,Grace,2.40,2026-06-24,2025-12-16T12:00:00Z
4945,Hall,Samuel,2.50,2026-06-25,2020-01-17T12:00:00Z
4946,Rivera,Chloe,2.60,2026-06-26,2021-02-18T12:00:00Z
4947,Campbell,Jacob,2.70,2026-06-27,2022-03-19T12:00:00Z
4948,Mitchell,Penelope,2.80,2026-06-28,2023-04-20T12:00:00Z
4949,Carter,Asher,2.90,2026-06-29,2024-05-21T12:00:00Z
4950,Roberts,Layla,3.00,2026-06-30,2025-06-22T12:00:00Z
4951,Smith,Noah,3.10,2026-06-01,2020-07-23T12:00:00Z
4952,Johnson,Olivia,3.20,2026-06-02,2021-08-24T12:00:00Z
4953,Williams,Liam,3.30,2026-06-03,2022-09-25T12:00:00Z
4954,Brown,Emma,3.40,2026-06-04,2023-10-26T12:00:00Z
4955,Jones,Oliver,3.50,2026-06-05,2024-11-27T12:00:00Z
4956,Garcia,Ava,3.60,2026-06-06,2025-12-28T12:00:00Z
4957,Miller,Elijah,3.70,2026-06-07,2020-01-01T12:00:00Z
4958,Davis,Sophia,3.80,2026-06-08,2021-02-02T12:00:00Z
4959,Rodriguez,James,3.90,2026-06-09,2022-03-03T12:00:00Z
4960,Martinez,Isabella,4.00,2026-06-10,2023-04-04T12:00:00Z
4961,Hernandez,William,2.10,2026-06-11,2024-05-05T12:00:00Z
4962,Lopez,Mia,2.20,2026-06-12,2025-06-06T12:00:00Z
4963,Gonzalez,Benjamin,2.30,2026-06-13,2020-07-07T12:00:00Z
4964,Wilson,Charlotte,2.40,2026-06-14,2021-08-08T12:00:00Z
4965,Anderson,Lucas,2.50,2026-06-15,2022-09-09T12:00:00Z
4966,Thomas,Amelia,2.60,2026-06-16,2023-10-10T12:00:00Z
4967,Taylor,Henry,2.70,2026-06-17,2024-11-11T12:00:00Z
4968,Moore,Harper,2.80,2026-06-18,2025-12-12T12:00:00Z
4969,Jackson,Theodore,2.90,2026-06-19,2020-01-13T12:00:00Z
4970,Martin,Evelyn,3.00,2026-06-20,2021-02-14T12:00:00Z
4971,Lee,Jack,3.10,2026-06-21,2022-03-15T12:00:00Z
4972,Perez,Abigail,3.20,2026-06-22,2023-04-16T12:00:00Z
4973,Thompson,Levi,3.30,2026-06-23,2024-05-17T12:00:00Z
4974,White,Emily,3.40,2026-06-24,2025-06-18T12:00:00Z
4975,Harris,Alexander,3.50,2026-06-25,2020-07-19T12:00:00Z
4976,Sanchez,Ella,3.60,2026-06-26,2021-08-20T12:00:00Z
4977,Clark,Jackson,3.70,2026-06-27,2022-09-21T12:00:00Z
4978,Ramirez,Avery,3.80,2026-06-28,2023-10-22T12:00:00Z
4979,Lewis,Mateo,3.90,2026-06-29,2024-11-23T12:00:00Z
4980,Robinson,Sofia,4.00,2026-06-30,2025-12-24T12:00:00Z
4981,Walker,Daniel,2.10,2026-06-01,2020-01-25T12:00:00Z
4982,Young,Camila,2.20,2026-06-02,2021-02-26T12:00:00Z
4983,Allen,Michael,2.30,2026-06-03,2022-03-27T12:00:00Z
4984,King,Aria,2.40,2026-06-04,2023-04-28T12:00:00Z
4985,Wright,Mason,2.50,2026-06-05,2024-05-01T12:00:00Z
4986,Scott,Scarlett,2.60,2026-06-06,2025-06-02T12:00:00Z
4987,Torres,Sebastian,2.70,2026-06-07,2020-07-03T12:00:00Z
4988,Nguyen,Victoria,2.80,2026-06-08,2021-08-04T12:00:00Z
4989,Hill,Ethan,2.90,2026-06-09,2022-09-05T12:00:00Z
4990,Flores,Madison,3.00,2026-06-10,2023-10-06T12:00:00Z
4991,Green,Logan,3.10,2026-06-11,2024-11-07T12:00:00Z
4992,Adams,Luna,3.20,2026-06-12,2025-12-08T12:00:00Z
4993,Nelson,Owen,3.30,2026-06-13,2020-01-09T12:00:00Z
4994,Baker,Grace,3.40,2026-06-14,2021-02-10T12:00:00Z
4995,Hall,Samuel,3.50,2026-06-15,2022-03-11T12:00:00Z
4996,Rivera,Chloe,3.60,2026-06-16,2023-04-12T12:00:00Z
4997,Campbell,Jacob,3.70,2026-06-17,2024-05-13T12:00:00Z
4998,Mitchell,Penelope,3.80,2026-06-18,2025-06-14T12:00:00Z
4999,Carter,Asher,3.90,2026-06-19,2020-07-15T12:00:00Z
5000,Roberts,Layla,4.00,2026-06-20,2021-08-16T12:00:00Z
5001,Smith,Noah,2.10,2026-06-21,2022-09-17T12:00:00Z
5002,Johnson,Olivia,2.20,2026-06-22,2023-10-18T12:00:00Z
5003,Williams,Liam,2.30,2026-06-23,2024-11-19T12:00:00Z
5004,Brown,Emma,2.40,2026-06-24,2025-12-20T12:00:00Z
5005,Jones,Oliver,2.50,2026-06-25,2020-01-21T12:00:00Z
5006,Garcia,Ava,2.60,2026-06-26,2021-02-22T12:00:00Z
5007,Miller,Elijah,2.70,2026-06-27,2022-03-23T12:00:00Z
5008,Davis,Sophia,2.80,2026-06-28,2023-04-24T12:00:00Z
5009,Rodriguez,James,2.90,2026-06-29,2024-05-25T12:00:00Z
5010,Martinez,Isabella,3.00,2026-06-30,2025-06-26T12:00:00Z
5011,Hernandez,William,3.10,2026-06-01,2020-07-27T12:00:00Z
5012,Lopez,Mia,3.20,2026-06-02,2021-08-28T12:00:00Z
5013,Gonzalez,Benjamin,3.30,2026-06-03,2022-09-01T12:00:00Z
5014,Wilson,Charlotte,3.40,2026-06-04,2023-10-02T12:00:00Z
5015,Anderson,Lucas,3.50,2026-06-05,2024-11-03T12:00:00Z
5016,Thomas,Amelia,3.60,2026-06-06,2025-12-04T12:00:00Z
5017,Taylor,Henry,3.70,2026-06-07,2020-01-05T12:00:00Z
5018,Moore,Harper,3.80,2026-06-08,2021-02-06T12:00:00Z
5019,Jackson,Theodore,3.90,2026-06-09,2022-03-07T12:00:00Z
5020,Martin,Evelyn,4.00,2026-06-10,2023-04-08T12:00:00Z
5021,Lee,Jack,2.10,2026-06-11,2024-05-09T12:00:00Z
5022,Perez,Abigail,2.20,2026-06-12,2025-06-10T12:00:00Z
5023,Thompson,Levi,2.30,2026-06-13,2020-07-11T12:00:00Z
5024,White,Emily,2.40,2026-06-14,2021-08-12T12:00:00Z
5025,Harris,Alexander,2.50,2026-06-15,2022-09-13T12:00:00Z
5026,Sanchez,Ella,2.60,2026-06-16,2023-10-14T12:00:00Z
5027,Clark,Jackson,2.70,2026-06-17,2024-11-15T12:00:00Z
5028,Ramirez,Avery,2.80,2026-06-18,2025-12-16T12:00:00Z
5029,Lewis,Mateo,2.90,2026-06-19,2020-01-17T12:00:00Z
5030,Robinson,Sofia,3.00,2026-06-20,2021-02-18T12:00:00Z
5031,Walker,Daniel,3.10,2026-06-21,2022-03-19T12:00:00Z
5032,Young,Camila,3.20,2026-06-22,2023-04-20T12:00:00Z
5033,Allen,Michael,3.30,2026-06-23,2024-05-21T12:00:00Z
5034,King,Aria,3.40,2026-06-24,2025-06-22T12:00:00Z
5035,Wright,Mason,3.50,2026-06-25,2020-07-23T12:00:00Z
5036,Scott,Scarlett,3.60,2026-06-26,2021-08-24T12:00:00Z
5037,Torres,Sebastian,3.70,2026-06-27,2022-09-25T12:00:00Z
5038,Nguyen,Victoria,3.80,2026-06-28,2023-10-26T12:00:00Z
5039,Hill,Ethan,3.90,2026-06-29,2024-11-27T12:00:00Z
5040,Flores,Madison,4.00,2026-06-30,2025-12-28T12:00:00Z
5041,Green,Logan,2.10,2026-06-01,2020-01-01T12:00:00Z
5042,Adams,Luna,2.20,2026-06-02,2021-02-02T12:00:00Z
5043,Nelson,Owen,2.30,2026-06-03,2022-03-03T12:00:00Z
5044,Baker,Grace,2.40,2026-06-04,2023-04-04T12:00:00Z
5045,Hall,Samuel,2.50,2026-06-05,2024-05-05T12:00:00Z
5046,Rivera,Chloe,2.60,2026-06-06,2025-06-06T12:00:00Z
5047,Campbell,Jacob,2.70,2026-06-07,2020-07-07T12:00:00Z
5048,Mitchell,Penelope,2.80,2026-06-08,2021-08-08T12:00:00Z
5049,Carter,Asher,2.90,2026-06-09,2022-09-09T12:00:00Z
5050,Roberts,Layla,3.00,2026-06-10,2023-10-10T12:00:00Z
5051,Smith,Noah,3.10,2026-06-11,2024-11-11T12:00:00Z
5052,Johnson,Olivia,3.20,2026-06-12,2025-12-12T12:00:00Z
5053,Williams,Liam,3.30,2026-06-13,2020-01-13T12:00:00Z
5054,Brown,Emma,3.40,2026-06-14,2021-02-14T12:00:00Z
5055,Jones,Oliver,3.50,2026-06-15,2022-03-15T12:00:00Z
5056,Garcia,Ava,3.60,2026-06-16,2023-04-16T12:00:00Z
5057,Miller,Elijah,3.70,2026-06-17,2024-05-17T12:00:00Z
5058,Davis,Sophia,3.80,2026-06-18,2025-06-18T12:00:00Z
5059,Rodriguez,James,3.90,2026-06-19,2020-07-19T12:00:00Z
5060,Martinez,Isabella,4.00,2026-06-20,2021-08-20T12:00:00Z
5061,Hernandez,William,2.10,2026-06-21,2022-09-21T12:00:00Z
5062,Lopez,Mia,2.20,2026-06-22,2023-10-22T12:00:00Z
5063,Gonzalez,Benjamin,2.30,2026-06-23,2024-11-23T12:00:00Z
5064,Wilson,Charlotte,2.40,2026-06-24,2025-12-24T12:00:00Z
5065,Anderson,Lucas,2.50,2026-06-25,2020-01-25T12:00:00Z
5066,Thomas,Amelia,2.60,2026-06-26,2021-02-26T12:00:00Z
5067,Taylor,Henry,2.70,2026-06-27,2022-03-27T12:00:00Z
5068,Moore,Harper,2.80,2026-06-28,2023-04-28T12:00:00Z
5069,Jackson,Theodore,2.90,2026-06-29,2024-05-01T12:00:00Z
5070,Martin,Evelyn,3.00,2026-06-30,2025-06-02T12:00:00Z
5071,Lee,Jack,3.10,2026-06-01,2020-07-03T12:00:00Z
5072,Perez,Abigail,3.20,2026-06-02,2021-08-04T12:00:00Z
5073,Thompson,Levi,3.30,2026-06-03,2022-09-05T12:00:00Z
5074,White,Emily,3.40,2026-06-04,2023-10-06T12:00:00Z
5075,Harris,Alexander,3.50,2026-06-05,2024-11-07T12:00:00Z
5076,Sanchez,Ella,3.60,2026-06-06,2025-12-08T12:00:00Z
5077,Clark,Jackson,3.70,2026-06-07,2020-01-09T12:00:00Z
5078,Ramirez,Avery,3.80,2026-06-08,2021-02-10T12:00:00Z
5079,Lewis,Mateo,3.90,2026-06-09,2022-03-11T12:00:00Z
5080,Robinson,Sofia,4.00,2026-06-10,2023-04-12T12:00:00Z
5081,Walker,Daniel,2.10,2026-06-11,2024-05-13T12:00:00Z
5082,Young,Camila,2.20,2026-06-12,2025-06-14T12:00:00Z
5083,Allen,Michael,2.30,2026-06-13,2020-07-15T12:00:00Z
5084,King,Aria,2.40,2026-06-14,2021-08-16T12:00:00Z
5085,Wright,Mason,2.50,2026-06-15,2022-09-17T12:00:00Z
5086,Scott,Scarlett,2.60,2026-06-16,2023-10-18T12:00:00Z
5087,Torres,Sebastian,2.70,2026-06-17,2024-11-19T12:00:00Z
5088,Nguyen,Victoria,2.80,2026-06-18,2025-12-20T12:00:00Z
5089,Hill,Ethan,2.90,2026-06-19,2020-01-21T12:00:00Z
5090,Flores,Madison,3.00,2026-06-20,2021-02-22T12:00:00Z
5091,Green,Logan,3.10,2026-06-21,2022-03-23T12:00:00Z
5092,Adams,Luna,3.20,2026-06-22,2023-04-24T12:00:00Z
5093,Nelson,Owen,3.30,2026-06-23,2024-05-25T12:00:00Z
5094,Baker,Grace,3.40,2026-06-24,2025-06-26T12:00:00Z
5095,Hall,Samuel,3.50,2026-06-25,2020-07-27T12:00:00Z
5096,Rivera,Chloe,3.60,2026-06-26,2021-08-28T12:00:00Z
5097,Campbell,Jacob,3.70,2026-06-27,2022-09-01T12:00:00Z
5098,Mitchell,Penelope,3.80,2026-06-28,2023-10-02T12:00:00Z
5099,Carter,Asher,3.90,2026-06-29,2024-11-03T12:00:00Z
5100,Roberts,Layla,4.00,2026-06-30,2025-12-04T12:00:00Z
5101,Smith,Noah,2.10,2026-06-01,2020-01-05T12:00:00Z
5102,Johnson,Olivia,2.20,2026-06-02,2021-02-06T12:00:00Z
5103,Williams,Liam,2.30,2026-06-03,2022-03-07T12:00:00Z
5104,Brown,Emma,2.40,2026-06-04,2023-04-08T12:00:00Z
5105,Jones,Oliver,2.50,2026-06-05,2024-05-09T12:00:00Z
5106,Garcia,Ava,2.60,2026-06-06,2025-06-10T12:00:00Z
5107,Miller,Elijah,2.70,2026-06-07,2020-07-11T12:00:00Z
5108,Davis,Sophia,2.80,2026-06-08,2021-08-12T12:00:00Z
5109,Rodriguez,James,2.90,2026-06-09,2022-09-13T12:00:00Z
5110,Martinez,Isabella,3.00,2026-06-10,2023-10-14T12:00:00Z
5111,Hernandez,William,3.10,2026-06-11,2024-11-15T12:00:00Z
5112,Lopez,Mia,3.20,2026-06-12,2025-12-16T12:00:00Z
5113,Gonzalez,Benjamin,3.30,2026-06-13,2020-01-17T12:00:00Z
5114,Wilson,Charlotte,3.40,2026-06-14,2021-02-18T12:00:00Z
5115,Anderson,Lucas,3.50,2026-06-15,2022-03-19T12:00:00Z
5116,Thomas,Amelia,3.60,2026-06-16,2023-04-20T12:00:00Z
5117,Taylor,Henry,3.70,2026-06-17,2024-05-21T12:00:00Z
5118,Moore,Harper,3.80,2026-06-18,2025-06-22T12:00:00Z
5119,Jackson,Theodore,3.90,2026-06-19,2020-07-23T12:00:00Z
5120,Martin,Evelyn,4.00,2026-06-20,2021-08-24T12:00:00Z
5121,Lee,Jack,2.10,2026-06-21,2022-09-25T12:00:00Z
5122,Perez,Abigail,2.20,2026-06-22,2023-10-26T12:00:00Z
5123,Thompson,Levi,2.30,2026-06-23,2024-11-27T12:00:00Z
5124,White,Emily,2.40,2026-06-24,2025-12-28T12:00:00Z
5125,Harris,Alexander,2.50,2026-06-25,2020-01-01T12:00:00Z
5126,Sanchez,Ella,2.60,2026-06-26,2021-02-02T12:00:00Z
5127,Clark,Jackson,2.70,2026-06-27,2022-03-03T12:00:00Z
5128,Ramirez,Avery,2.80,2026-06-28,2023-04-04T12:00:00Z
5129,Lewis,Mateo,2.90,2026-06-29,2024-05-05T12:00:00Z
5130,Robinson,Sofia,3.00,2026-06-30,2025-06-06T12:00:00Z
5131,Walker,Daniel,3.10,2026-06-01,2020-07-07T12:00:00Z
5132,Young,Camila,3.20,2026-06-02,2021-08-08T12:00:00Z
5133,Allen,Michael,3.30,2026-06-03,2022-09-09T12:00:00Z
5134,King,Aria,3.40,2026-06-04,2023-10-10T12:00:00Z
5135,Wright,Mason,3.50,2026-06-05,2024-11-11T12:00:00Z
5136,Scott,Scarlett,3.60,2026-06-06,2025-12-12T12:00:00Z
5137,Torres,Sebastian,3.70,2026-06-07,2020-01-13T12:00:00Z
5138,Nguyen,Victoria,3.80,2026-06-08,2021-02-14T12:00:00Z
5139,Hill,Ethan,3.90,2026-06-09,2022-03-15T12:00:00Z
5140,Flores,Madison,4.00,2026-06-10,2023-04-16T12:00:00Z
5141,Green,Logan,2.10,2026-06-11,2024-05-17T12:00:00Z
5142,Adams,Luna,2.20,2026-06-12,2025-06-18T12:00:00Z
5143,Nelson,Owen,2.30,2026-06-13,2020-07-19T12:00:00Z
5144,Baker,Grace,2.40,2026-06-14,2021-08-20T12:00:00Z
5145,Hall,Samuel,2.50,2026-06-15,2022-09-21T12:00:00Z
5146,Rivera,Chloe,2.60,2026-06-16,2023-10-22T12:00:00Z
5147,Campbell,Jacob,2.70,2026-06-17,2024-11-23T12:00:00Z
5148,Mitchell,Penelope,2.80,2026-06-18,2025-12-24T12:00:00Z
5149,Carter,Asher,2.90,2026-06-19,2020-01-25T12:00:00Z
5150,Roberts,Layla,3.00,2026-06-20,2021-02-26T12:00:00Z
5151,Smith,Noah,3.10,2026-06-21,2022-03-27T12:00:00Z
5152,Johnson,Olivia,3.20,2026-06-22,2023-04-28T12:00:00Z
5153,Williams,Liam,3.30,2026-06-23,2024-05-01T12:00:00Z
5154,Brown,Emma,3.40,2026-06-24,2025-06-02T12:00:00Z
5155,Jones,Oliver,3.50,2026-06-25,2020-07-03T12:00:00Z
5156,Garcia,Ava,3.60,2026-06-26,2021-08-04T12:00:00Z
5157,Miller,Elijah,3.70,2026-06-27,2022-09-05T12:00:00Z
5158,Davis,Sophia,3.80,2026-06-28,2023-10-06T12:00:00Z
5159,Rodriguez,James,3.90,2026-06-29,2024-11-07T12:00:00Z
5160,Martinez,Isabella,4.00,2026-06-30,2025-12-08T12:00:00Z
5161,Hernandez,William,2.10,2026-06-01,2020-01-09T12:00:00Z
5162,Lopez,Mia,2.20,2026-06-02,2021-02-10T12:00:00Z
5163,Gonzalez,Benjamin,2.30,2026-06-03,2022-03-11T12:00:00Z
5164,Wilson,Charlotte,2.40,2026-06-04,2023-04-12T12:00:00Z
5165,Anderson,Lucas,2.50,2026-06-05,2024-05-13T12:00:00Z
5166,Thomas,Amelia,2.60,2026-06-06,2025-06-14T12:00:00Z
5167,Taylor,Henry,2.70,2026-06-07,2020-07-15T12:00:00Z
5168,Moore,Harper,2.80,2026-06-08,2021-08-16T12:00:00Z
5169,Jackson,Theodore,2.90,2026-06-09,2022-09-17T12:00:00Z
5170,Martin,Evelyn,3.00,2026-06-10,2023-10-18T12:00:00Z
5171,Lee,Jack,3.10,2026-06-11,2024-11-19T12:00:00Z
5172,Perez,Abigail,3.20,2026-06-12,2025-12-20T12:00:00Z
5173,Thompson,Levi,3.30,2026-06-13,2020-01-21T12:00:00Z
5174,White,Emily,3.40,2026-06-14,2021-02-22T12:00:00Z
5175,Harris,Alexander,3.50,2026-06-15,2022-03-23T12:00:00Z
5176,Sanchez,Ella,3.60,2026-06-16,2023-04-24T12:00:00Z
5177,Clark,Jackson,3.70,2026-06-17,2024-05-25T12:00:00Z
5178,Ramirez,Avery,3.80,2026-06-18,2025-06-26T12:00:00Z
5179,Lewis,Mateo,3.90,2026-06-19,2020-07-27T12:00:00Z
5180,Robinson,Sofia,4.00,2026-06-20,2021-08-28T12:00:00Z
5181,Walker,Daniel,2.10,2026-06-21,2022-09-01T12:00:00Z
5182,Young,Camila,2.20,2026-06-22,2023-10-02T12:00:00Z
5183,Allen,Michael,2.30,2026-06-23,2024-11-03T12:00:00Z
5184,King,Aria,2.40,2026-06-24,2025-12-04T12:00:00Z
5185,Wright,Mason,2.50,2026-06-25,2020-01-05T12:00:00Z
5186,Scott,Scarlett,2.60,2026-06-26,2021-02-06T12:00:00Z
5187,Torres,Sebastian,2.70,2026-06-27,2022-03-07T12:00:00Z
5188,Nguyen,Victoria,2.80,2026-06-28,2023-04-08T12:00:00Z
5189,Hill,Ethan,2.90,2026-06-29,2024-05-09T12:00:00Z
5190,Flores,Madison,3.00,2026-06-30,2025-06-10T12:00:00Z
5191,Green,Logan,3.10,2026-06-01,2020-07-11T12:00:00Z
5192,Adams,Luna,3.20,2026-06-02,2021-08-12T12:00:00Z
5193,Nelson,Owen,3.30,2026-06-03,2022-09-13T12:00:00Z
5194,Baker,Grace,3.40,2026-06-04,2023-10-14T12:00:00Z
5195,Hall,Samuel,3.50,2026-06-05,2024-11-15T12:00:00Z
5196,Rivera,Chloe,3.60,2026-06-06,2025-12-16T12:00:00Z
5197,Campbell,Jacob,3.70,2026-06-07,2020-01-17T12:00:00Z
5198,Mitchell,Penelope,3.80,2026-06-08,2021-02-18T12:00:00Z
5199,Carter,Asher,3.90,2026-06-09,2022-03-19T12:00:00Z
5200,Roberts,Layla,4.00,2026-06-10,2023-04-20T12:00:00Z
5201,Smith,Noah,2.10,2026-06-11,2024-05-21T12:00:00Z
5202,Johnson,Olivia,2.20,2026-06-12,2025-06-22T12:00:00Z
5203,Williams,Liam,2.30,2026-06-13,2020-07-23T12:00:00Z
5204,Brown,Emma,2.40,2026-06-14,2021-08-24T12:00:00Z
5205,Jones,Oliver,2.50,2026-06-15,2022-09-25T12:00:00Z
5206,Garcia,Ava,2.60,2026-06-16,2023-10-26T12:00:00Z
5207,Miller,Elijah,2.70,2026-06-17,2024-11-27T12:00:00Z
5208,Davis,Sophia,2.80,2026-06-18,2025-12-28T12:00:00Z
5209,Rodriguez,James,2.90,2026-06-19,2020-01-01T12:00:00Z
5210,Martinez,Isabella,3.00,2026-06-20,2021-02-02T12:00:00Z
5211,Hernandez,William,3.10,2026-06-21,2022-03-03T12:00:00Z
5212,Lopez,Mia,3.20,2026-06-22,2023-04-04T12:00:00Z
5213,Gonzalez,Benjamin,3.30,2026-06-23,2024-05-05T12:00:00Z
5214,Wilson,Charlotte,3.40,2026-06-24,2025-06-06T12:00:00Z
5215,Anderson,Lucas,3.50,2026-06-25,2020-07-07T12:00:00Z
5216,Thomas,Amelia,3.60,2026-06-26,2021-08-08T12:00:00Z
5217,Taylor,Henry,3.70,2026-06-27,2022-09-09T12:00:00Z
5218,Moore,Harper,3.80,2026-06-28,2023-10-10T12:00:00Z
5219,Jackson,Theodore,3.90,2026-06-29,2024-11-11T12:00:00Z
5220,Martin,Evelyn,4.00,2026-06-30,2025-12-12T12:00:00Z
5221,Lee,Jack,2.10,2026-06-01,2020-01-13T12:00:00Z
5222,Perez,Abigail,2.20,2026-06-02,2021-02-14T12:00:00Z
5223,Thompson,Levi,2.30,2026-06-03,2022-03-15T12:00:00Z
5224,White,Emily,2.40,2026-06-04,2023-04-16T12:00:00Z
5225,Harris,Alexander,2.50,2026-06-05,2024-05-17T12:00:00Z
5226,Sanchez,Ella,2.60,2026-06-06,2025-06-18T12:00:00Z
5227,Clark,Jackson,2.70,2026-06-07,2020-07-19T12:00:00Z
5228,Ramirez,Avery,2.80,2026-06-08,2021-08-20T12:00:00Z
5229,Lewis,Mateo,2.90,2026-06-09,2022-09-21T12:00:00Z
5230,Robinson,Sofia,3.00,2026-06-10,2023-10-22T12:00:00Z
5231,Walker,Daniel,3.10,2026-06-11,2024-11-23T12:00:00Z
5232,Young,Camila,3.20,2026-06-12,2025-12-24T12:00:00Z
